,AAL,AAPL,ACB,AMC,AMD,AMZN,APHA,AZN,BA,BABA,BAC,BP,BRK.B,BYND,CCL,CGC,CPRX,CRON,DAL,DIS,DKNG,ET,F,FB,FCEL,FIT,GE,GILD,GM,GNUS,GOOGL,GPRO,GUSH,HEXO,IDEX,INO,INTC,IVR,JBLU,JNJ,JPM,KO,KOS,LI,LUV,LYFT,MFA,MGM,MRNA,MRO,MSFT,NCLH,NFLX,NIO,NKE,NKLA,NOK,NRZ,NTDOY,NVDA,PENN,PFE,PLTR,PLUG,PSEC,PTON,PYPL,RCL,RKT,SAVE,SBUX,SIRI,SNAP,SNE,SOLO,SPCE,SPHD,SPY,SQ,SRNE,T,TLRY,TSLA,TWTR,TXMD,UAL,UBER,UCO,USO,V,VOO,VTI,WFC,WKHS,WMT,WORK,XOM,XPEV,ZM,ZNGA,Date,AAL open,AAL close,AAL percent day change,AAPL open,AAPL close,AAPL percent day change,ACB open,ACB close,ACB percent day change,AMC open,AMC close,AMC percent day change,AMD open,AMD close,AMD percent day change,AMZN open,AMZN close,AMZN percent day change,APHA open,APHA close,APHA percent day change,AZN open,AZN close,AZN percent day change,BA open,BA close,BA percent day change,BABA open,BABA close,BABA percent day change,BAC open,BAC close,BAC percent day change,BP open,BP close,BP percent day change,BRK.B open,BRK.B close,BRK.B percent day change,BYND open,BYND close,BYND percent day change,CCL open,CCL close,CCL percent day change,CGC open,CGC close,CGC percent day change,CPRX open,CPRX close,CPRX percent day change,CRON open,CRON close,CRON percent day change,DAL open,DAL close,DAL percent day change,DIS open,DIS close,DIS percent day change,DKNG open,DKNG close,DKNG percent day change,ET open,ET close,ET percent day change,F open,F close,F percent day change,FB open,FB close,FB percent day change,FCEL open,FCEL close,FCEL percent day change,FIT open,FIT close,FIT percent day change,GE open,GE close,GE percent day change,GILD open,GILD close,GILD percent day change,GM open,GM close,GM percent day change,GNUS open,GNUS close,GNUS percent day change,GOOGL open,GOOGL close,GOOGL percent day change,GPRO open,GPRO close,GPRO percent day change,GUSH open,GUSH close,GUSH percent day change,HEXO open,HEXO close,HEXO percent day change,IDEX open,IDEX close,IDEX percent day change,INO open,INO close,INO percent day change,INTC open,INTC close,INTC percent day change,IVR open,IVR close,IVR percent day change,JBLU open,JBLU close,JBLU percent day change,JNJ open,JNJ close,JNJ percent day change,JPM open,JPM close,JPM percent day change,KO open,KO close,KO percent day change,KOS open,KOS close,KOS percent day change,LI open,LI close,LI percent day change,LUV open,LUV close,LUV percent day change,LYFT open,LYFT close,LYFT percent day change,MFA open,MFA close,MFA percent day change,MGM open,MGM close,MGM percent day change,MRNA open,MRNA close,MRNA percent day change,MRO open,MRO close,MRO percent day change,MSFT open,MSFT close,MSFT percent day change,NCLH open,NCLH close,NCLH percent day change,NFLX open,NFLX close,NFLX percent day change,NIO open,NIO close,NIO percent day change,NKE open,NKE close,NKE percent day change,NKLA open,NKLA close,NKLA percent day change,NOK open,NOK close,NOK percent day change,NRZ open,NRZ close,NRZ percent day change,NTDOY open,NTDOY close,NTDOY percent day change,NVDA open,NVDA close,NVDA percent day change,PENN open,PENN close,PENN percent day change,PFE open,PFE close,PFE percent day change,PLTR open,PLTR close,PLTR percent day change,PLUG open,PLUG close,PLUG percent day change,PSEC open,PSEC close,PSEC percent day change,PTON open,PTON close,PTON percent day change,PYPL open,PYPL close,PYPL percent day change,RCL open,RCL close,RCL percent day change,RKT open,RKT close,RKT percent day change,SAVE open,SAVE close,SAVE percent day change,SBUX open,SBUX close,SBUX percent day change,SIRI open,SIRI close,SIRI percent day change,SNAP open,SNAP close,SNAP percent day change,SNE open,SNE close,SNE percent day change,SOLO open,SOLO close,SOLO percent day change,SPCE open,SPCE close,SPCE percent day change,SPHD open,SPHD close,SPHD percent day change,SPY open,SPY close,SPY percent day change,SQ open,SQ close,SQ percent day change,SRNE open,SRNE close,SRNE percent day change,T open,T close,T percent day change,TLRY open,TLRY close,TLRY percent day change,TSLA open,TSLA close,TSLA percent day change,TWTR open,TWTR close,TWTR percent day change,TXMD open,TXMD close,TXMD percent day change,UAL open,UAL close,UAL percent day change,UBER open,UBER close,UBER percent day change,UCO open,UCO close,UCO percent day change,USO open,USO close,USO percent day change,V open,V close,V percent day change,VOO open,VOO close,VOO percent day change,VTI open,VTI close,VTI percent day change,WFC open,WFC close,WFC percent day change,WKHS open,WKHS close,WKHS percent day change,WMT open,WMT close,WMT percent day change,WORK open,WORK close,WORK percent day change,XOM open,XOM close,XOM percent day change,XPEV open,XPEV close,XPEV percent day change,ZM open,ZM close,ZM percent day change,ZNGA open,ZNGA close,ZNGA percent day change,Daily Case Count,Daily Death Count,"Metro 7-Day Case Rate per 100,000","Non-Metro 7-Day Case Rate per 100,000","Metro 7-Day Death Rate per 100,000","Non-Metro 7-Day Death Rate per 100,000"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020-10-01,12.45,12.58,1.0441767068273156,117.64,116.79,-0.7225433526011512,4.68,4.67,-0.21367521367520914,4.78,4.65,-2.719665271966525,83.06,84.86,2.1671081146159366,3208.0,3221.26,0.41334164588529354,4.45,4.4,-1.1235955056179736,55.2,54.3,-1.630434782608706,170.15,167.86,-1.3458712900381968,295.26,290.05,-1.7645465013886,24.27,24.1,-0.7004532344458103,17.04,16.83,-1.2323943661971881,214.3,212.02,-1.063929071395241,169.24,170.6,0.8035925313164648,15.43,15.03,-2.5923525599481554,14.57,14.2,-2.5394646533973986,3.02,3.13,3.6423841059602604,5.04,5.0,-0.7936507936507943,30.99,31.1,0.35495321071314295,124.94,123.31,-1.3046262205858776,61.78,61.83,0.08093234056328448,5.4,5.42,0.37037037037036247,6.71,6.75,0.5961251862891213,265.35,266.63,0.48238175993969196,2.19,2.1,-4.109589041095884,7.0,6.98,-0.28571428571427965,6.27,6.24,-0.47846889952152094,63.33,63.32,-0.01579030475287859,29.52,30.38,2.913279132791326,1.21,1.23,1.6528925619834725,1483.6608,1487.9,0.28572568608673776,4.56,4.62,1.3157894736842215,21.0,20.03,-4.619047619047613,0.66,0.65,-1.5151515151515165,0.8939,0.947,5.94026177424767,11.74,11.74,0.0,52.4,52.24,-0.3053435114503752,2.78,2.77,-0.35971223021581966,11.51,11.46,-0.43440486533448247,149.31,147.32,-1.332797535329187,97.12,96.97,-0.15444810543657914,49.44,49.18,-0.5258899676375365,0.98,0.98,0.0,17.76,16.8,-5.40540540540541,37.96,37.93,-0.07903055848261627,28.0,27.81,-0.6785714285714332,2.67,2.79,4.494382022471914,21.94,21.82,-0.5469462169553373,69.57,70.03,0.661204542187736,4.05,3.95,-2.469135802469127,213.49,212.46,-0.48245819476322127,17.4,17.34,-0.3448275862068892,506.03,527.51,4.244807620101579,21.68,21.76,0.3690036900369089,127.73,126.64,-0.8533625616534904,21.97,24.11,9.740555302685483,3.91,3.87,-1.0230179028133002,8.0,8.12,1.4999999999999902,71.155,71.3,0.20378047923546627,550.32,544.58,-1.043029510103214,74.38,74.07,-0.4167787039526786,36.91,36.37,-1.4630181522622574,9.69,9.46,-2.3735810113518956,13.77,13.995,1.6339869281045725,5.04,5.08,0.7936507936507943,99.83,105.2,5.379144545727741,199.26,196.94,-1.1643079393756866,65.15,65.55,0.6139677666922355,19.97,22.66,13.47020530796195,16.3,16.38,0.49079754601225944,87.04,86.74,-0.34466911764707187,5.4,5.65,4.62962962962963,26.28,26.78,1.9025875190258752,76.91,76.45,-0.5981016772851303,2.55,2.52,-1.1764705882352864,19.25,20.17,4.779220779220788,33.1,33.04,-0.18126888217523343,337.69,337.04,-0.19248423109952242,166.14,168.49,1.414469724328893,10.55,10.69,1.327014218009467,28.52,28.49,-0.10518934081346823,4.92,4.92,0.0,440.76,448.16,1.6789182321444858,45.07,46.7,3.616596405591308,1.62,1.65,1.8518518518518396,35.23,35.18,-0.14192449616803055,36.86,37.14,0.759631036353774,27.44,27.0,-1.603498542274057,27.76,27.51,-0.9005763688760807,202.21,203.35,0.5637703377676605,310.16,309.6,-0.18055197317513613,171.72,171.73,0.005823433496384175,23.57,23.56,-0.042426813746294284,25.6,25.08,-2.0312500000000124,140.8,143.08,1.6193181818181825,27.19,27.92,2.6848105921294607,33.79,33.13,-1.9532406037289038,20.15,18.67,-7.344913151364748,477.0,482.99,1.2557651991614274,9.22,9.49,2.928416485900212,47304,900,11.94,19.04,0.19,0.34
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2020-10-02,12.05,13.0,7.883817427385886,112.89,113.02,0.11515634688634552,4.53,4.58,1.1037527593818945,4.48,4.65,3.7946428571428554,82.58,81.8,-0.9445386292080421,3153.63,3125.0,-0.9078427082441538,4.29,4.41,2.7972027972027997,54.42,54.22,-0.36751194413818966,161.86,168.08,3.8428271345607308,286.62,288.17,0.5407857093015181,23.64,24.21,2.4111675126903562,16.41,16.85,2.68129189518587,209.84,211.18,0.6385817765916905,165.59,166.24,0.3925357811462079,14.26,15.16,6.311360448807857,13.88,14.05,1.2247838616714692,3.05,3.05,0.0,4.94,5.03,1.8218623481781346,29.75,31.75,6.722689075630252,121.99,122.55,0.4590540208213807,58.99,63.78,8.120020342430918,5.28,5.43,2.8409090909090806,6.62,6.89,4.0785498489425915,261.21,259.94,-0.4861988438421124,2.02,2.02,0.0,6.9,6.92,0.2898550724637619,6.05,6.39,5.619834710743799,63.2969,62.17,-1.7803399534574347,29.65,30.46,2.7318718381113065,1.17,1.21,3.4188034188034218,1459.63,1455.6,-0.27609736714100147,4.46,4.56,2.242152466367705,18.6,21.0,12.903225806451605,0.63,0.6513,3.3809523809523787,0.9,0.9073,0.8111111111111081,11.85,11.65,-1.6877637130801628,51.5,51.01,-0.9514563106796156,2.67,2.89,8.239700374531843,11.0,11.77,6.9999999999999964,146.21,146.24,0.020518432391766046,95.25,97.89,2.771653543307087,48.76,49.36,1.2305168170631695,0.95,1.03,8.421052631578956,16.25,16.92,4.123076923076933,36.14,38.76,7.2495849474266665,26.9,27.63,2.7137546468401506,2.65,2.81,6.0377358490566095,21.0,21.66,3.1428571428571437,67.9,68.81,1.340206185567005,3.82,4.12,7.853403141361263,208.0,206.19,-0.8701923076923088,16.28,17.27,6.081081081081071,516.43,503.06,-2.588927831458271,20.83,21.18,1.680268843014889,124.35,126.64,1.841576196220351,22.3,24.25,8.744394618834077,3.8,3.82,0.5263157894736847,7.79,8.18,5.0064184852374805,69.43,69.46,0.0432089874693748,529.0,522.49,-1.230623818525518,70.36,72.75,3.396816372939171,36.06,36.38,0.8874098724348316,9.06,9.2,1.5452538631346444,13.38,14.14,5.68011958146487,5.02,5.1,1.5936254980079698,105.0,107.51,2.3904761904761953,192.73,191.91,-0.42546567737248653,62.5,65.26,4.416000000000008,21.38,23.0,7.577174929840978,15.5,16.71,7.806451612903231,85.15,86.57,1.6676453317674544,5.52,5.56,0.724637681159421,26.23,26.64,1.5630956919557764,74.0,74.0,0.0,2.4,2.49,3.750000000000013,19.07,20.77,8.91452543261667,32.57,33.43,2.640466687135399,331.7,333.84,0.6451612903225765,164.05,169.61,3.3892106065224024,10.6,10.38,-2.075471698113197,28.27,28.68,1.4503006720905558,4.74,4.82,1.6877637130801704,421.39,415.09,-1.4950520895132804,45.54,46.12,1.2736056214317046,1.52,1.59,4.605263157894741,33.36,36.01,7.94364508393285,36.0,37.72,4.777777777777774,24.76,24.95,0.7673667205169536,26.25,26.35,0.38095238095238637,200.0,201.46,0.730000000000004,304.72,306.72,0.6563402467839328,168.65,170.39,1.0317225022235283,23.15,23.99,3.6285097192224622,22.9,23.62,3.14410480349346,142.34,140.5,-1.2926794997892395,27.28,27.79,1.8695014662756526,32.25,32.98,2.2635658914728585,18.0,18.19,1.0555555555555627,485.005,482.23,-0.5721590499066973,9.295,9.32,0.2689618074233497,50421,816,11.87,18.59,0.19,0.34
2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-05,13.09,13.12,0.2291825821237537,113.91,116.5,2.2737248705118107,4.6,4.62,0.43478260869566226,4.3,4.13,-3.953488372093022,82.55,86.15,4.360993337371301,3145.84,3199.2,1.6962083259161198,4.47,5.03,12.527964205816566,54.46,54.49,0.05508630187293635,169.49,171.2,1.0089090801817095,289.06,288.27,-0.2732996609700479,24.52,24.62,0.40783034257749357,16.97,17.19,1.2964054213317762,213.09,212.36,-0.34257825332018854,168.65,175.49,4.055736732878745,15.11,14.96,-0.9927200529450602,14.1,14.94,5.957446808510637,3.08,3.21,4.220779220779217,5.02,5.24,4.382470119521926,32.35,32.0,-1.0819165378670832,123.26,123.37,0.08924225214992652,61.34,60.55,-1.2879034887512328,5.48,5.52,0.7299270072992544,6.95,7.02,1.0071942446043078,262.2,264.65,0.9344012204424061,2.09,1.89,-9.56937799043062,6.92,6.89,-0.43352601156069726,6.39,6.41,0.3129890453834188,63.71,63.6,-0.1726573536336516,30.85,30.96,0.3565640194489446,1.2,1.2,0.0,1462.65,1482.83,1.379687553413314,4.62,4.69,1.5151515151515214,21.82,22.9,4.949587534372127,0.6556,0.6896,5.186089078706534,0.91,0.9121,0.23076923076922976,11.76,11.94,1.5306122448979567,51.3,51.69,0.760233918128656,2.9,2.88,-0.6896551724137937,11.9,11.76,-1.1764705882352988,147.0,148.23,0.8367346938775441,98.32,99.04,0.7323026851098587,49.43,49.38,-0.10115314586283058,1.31,1.12,-14.503816793893126,17.42,17.52,0.5740528128587707,39.16,38.49,-1.7109295199182701,27.83,26.69,-4.096298957959026,2.77,2.8,1.0830324909747222,21.83,21.55,-1.282638570774153,69.64,71.95,3.317059161401496,4.21,4.23,0.4750593824228138,207.22,210.38,1.5249493292153251,17.06,16.99,-0.41031652989449174,506.8,520.65,2.732833464877657,21.66,21.59,-0.3231763619575267,127.07,127.91,0.6610529629338187,24.52,23.78,-3.0179445350734033,3.95,3.93,-0.5063291139240511,8.13,8.34,2.5830258302582907,67.02,67.8,1.163831692032231,529.44,545.7,3.071169537624658,73.18,70.49,-3.6758677234217156,36.53,36.75,0.6022447303586062,9.43,9.03,-4.241781548250269,14.66,15.74,7.366984993178718,5.08,5.15,1.3779527559055174,107.67,110.74,2.851304913160577,193.55,196.85,1.7049857917850595,65.0,65.25,0.38461538461538464,23.0,22.56,-1.913043478260875,16.66,16.38,-1.68067226890757,87.27,88.47,1.3750429700928186,5.59,5.61,0.3577817531305986,26.95,27.54,2.1892393320964745,74.85,75.07,0.2939211756847012,2.49,2.47,-0.8032128514056232,21.22,21.01,-0.9896324222431542,33.63,33.89,0.7731192387748974,336.06,339.76,1.100993870142233,172.43,180.92,4.92373716870613,10.55,10.87,3.0331753554502225,28.49,28.67,0.6318006318006433,4.84,5.4,11.570247933884307,423.35,425.68,0.5503720325971381,46.46,47.31,1.829530779164876,1.59,1.62,1.8867924528301903,36.43,36.2,-0.6313477902827255,37.7,37.14,-1.4854111405835602,27.05,27.62,2.1072088724584113,27.58,27.93,1.269035532994929,202.71,203.54,0.40945192639730854,308.69,312.08,1.0981891217726478,171.61,173.46,1.0780257560748174,24.22,24.45,0.9496284062758068,23.9,24.42,2.175732217573235,141.29,141.8,0.36095972821857125,28.0,28.28,1.000000000000004,33.32,33.74,1.2605042016806773,19.58,20.04,2.3493360572012305,493.97,485.37,-1.740996416786449,9.4,9.57,1.8085106382978715,39909,361,12.25,19.29,0.19,0.33
3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020-10-06,13.28,12.53,-5.647590361445784,115.7,113.16,-2.1953327571305152,4.65,4.5,-3.2258064516129106,4.26,4.06,-4.694835680751178,86.21,84.48,-2.0067277578007072,3165.0,3099.96,-2.054976303317534,5.11,4.91,-3.9138943248532323,54.15,53.71,-0.8125577100646311,173.04,159.54,-7.801664355062414,287.41,292.39,1.7327163285898057,24.92,24.37,-2.20706260032103,17.41,16.93,-2.757036186099945,212.65,210.26,-1.123912532330127,176.23,181.86,3.194688759008128,15.26,15.19,-0.4587155963302771,15.01,14.32,-4.596935376415719,3.17,3.11,-1.89274447949527,5.2,5.04,-3.0769230769230793,32.63,31.06,-4.811523138216376,123.13,120.93,-1.7867294729147962,59.95,56.78,-5.28773978315263,5.55,5.39,-2.882882882882886,7.06,6.98,-1.1331444759206684,261.78,258.66,-1.1918404767361708,1.95,1.92,-1.5384615384615399,6.88,6.85,-0.43604651162791064,6.43,6.17,-4.04354587869362,63.79,62.52,-1.9909076657783291,31.27,30.4,-2.782219379597061,1.205,1.16,-3.7344398340249088,1475.5,1451.02,-1.659098610640462,4.75,4.96,4.421052631578946,23.64,21.72,-8.121827411167521,0.69,0.663,-3.913043478260857,0.9111,0.9501,4.280540006585438,11.89,12.41,4.3734230445752695,51.71,51.37,-0.6575130535679818,2.85,2.8,-1.75438596491229,11.94,11.51,-3.6013400335008354,148.28,146.26,-1.3622875640679866,100.07,98.02,-2.048566003797339,49.55,48.94,-1.231079717457113,1.11,1.04,-6.306306306306311,17.72,17.35,-2.0880361173814754,38.97,37.58,-3.5668462920195037,27.08,26.41,-2.474150664697187,2.81,2.76,-1.7793594306049918,21.92,21.05,-3.9689781021897854,72.0,71.04,-1.3333333333333246,4.29,4.04,-5.827505827505827,208.82,205.91,-1.3935446796283864,17.22,17.23,0.05807200929153057,518.72,505.87,-2.4772516964836564,21.71,20.67,-4.790419161676643,128.84,127.65,-0.9236262030425315,24.3,23.57,-3.00411522633745,3.98,3.91,-1.758793969849242,8.35,8.18,-2.035928143712574,68.11,67.68,-0.63133166935838,553.2,549.46,-0.6760665220535085,70.97,67.94,-4.269409609694239,37.0,36.17,-2.2432432432432385,9.04,9.9,9.513274336283201,16.03,16.23,1.2476606363069198,5.15,5.17,0.3883495145630985,110.78,111.31,0.4784257086116637,196.13,191.66,-2.2791005965431084,66.0,66.18,0.2727272727272831,22.56,21.72,-3.723404255319149,16.6,15.75,-5.120481927710852,88.65,87.01,-1.8499717992103784,5.6,5.56,-0.714285714285715,27.5,26.73,-2.7999999999999985,74.34,73.54,-1.0761366693570045,2.51,2.44,-2.7888446215139377,21.27,21.03,-1.1283497884344074,34.03,33.73,-0.8815750808110615,339.91,334.93,-1.4650937012738718,180.13,175.34,-2.6591905845778006,10.8,10.61,-1.7592592592592708,28.745,28.71,-0.1217603061401988,5.4,4.9,-9.25925925925926,423.79,413.98,-2.314825739163265,47.27,45.6,-3.532896128622808,1.6,1.6,0.0,36.73,34.88,-5.036754696433418,37.17,36.26,-2.448210922787204,28.89,28.36,-1.8345448251990346,28.66,28.39,-0.9420795533845064,204.11,200.45,-1.793150752045478,312.25,307.72,-1.4507606084867806,173.73,171.32,-1.3872100385655883,24.68,24.18,-2.025931928687196,24.44,23.93,-2.086743044189859,141.87,140.63,-0.8740396137308868,28.1,28.45,1.24555160142348,34.12,33.39,-2.1395076201641174,20.44,19.7,-3.6203522504892462,480.51,478.25,-0.4703336038792098,9.58,9.57,-0.1043841336116888,40052,672,12.24,19.6,0.19,0.33
4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020-10-07,12.98,13.07,0.6933744221879804,114.62,115.08,0.4013261210957893,4.51,4.61,2.2172949002217415,4.08,4.04,-0.980392156862746,86.1,86.69,0.6852497096399576,3135.0,3195.69,1.9358851674641167,5.0,5.14,2.7999999999999936,53.81,53.53,-0.5203493774391398,163.71,164.61,0.5497526113249073,297.99,296.5,-0.5000167790865495,24.63,24.88,1.0150223304912709,16.9,17.03,0.7692307692307845,212.33,213.29,0.45212640700794965,184.65,189.14,2.4316274031952236,15.48,15.99,3.294573643410851,14.55,15.53,6.735395189003427,3.14,3.25,3.503184713375792,5.0962,5.32,4.391507397668865,32.22,32.15,-0.21725636250776006,121.95,122.91,0.7872078720787157,52.86,53.33,0.889141127506619,5.4,5.49,1.6666666666666639,7.11,7.23,1.6877637130801704,259.21,258.12,-0.420508468037489,1.9659,2.16,9.873340454753556,6.85,6.91,0.8759124087591315,6.22,6.31,1.4469453376205765,62.73,62.84,0.17535469472342824,30.85,31.62,2.495948136142624,1.18,1.27,7.627118644067804,1459.31,1459.14,-0.011649341126960372,5.01,6.41,27.944111776447112,22.17,22.99,3.6986919260261466,0.6697,0.6923,3.3746453635956497,0.9727,0.9601,-1.2953634214043441,12.71,12.58,-1.0228166797797071,51.85,52.67,1.5814850530376088,2.81,2.8,-0.3558718861210047,12.31,12.29,-0.1624695369618306,146.49,147.88,0.9488702300498234,98.96,99.73,0.7780921584478682,49.02,49.56,1.1015911872705,1.07,1.08,0.9345794392523372,17.6,17.77,0.9659090909090803,38.0,38.59,1.5526315789473772,26.75,26.27,-1.7943925233644877,2.76,2.79,1.0869565217391397,21.42,21.5,0.3734827264238949,71.23,72.37,1.6004492489119762,4.1,4.13,0.7317073170731768,207.06,209.83,1.3377764899063123,17.75,18.01,1.4647887323943751,518.0,534.66,3.2162162162162096,21.06,21.56,2.3741690408357075,128.4,130.06,1.2928348909657292,23.71,25.72,8.477435681147186,3.9,3.9,0.0,8.3,8.19,-1.3253012048192914,68.3,68.56,0.3806734992679431,559.99,558.56,-0.25536170288756294,67.88,68.45,0.8397171479080839,36.26,36.47,0.5791505791505815,10.04,10.0,-0.39840637450198363,16.53,18.225,10.254083484573503,5.17,5.17,0.0,113.48,116.96,3.0666196686640728,193.91,194.61,0.3609922128822738,67.47,68.02,0.8151771157551462,22.0,21.7,-1.3636363636363669,16.5,16.55,0.3030303030303073,87.82,88.45,0.7173764518333064,5.77,5.815,0.7798960138648323,27.1,26.67,-1.5867158671586705,73.98,73.37,-0.8245471749121377,2.44,2.49,2.0491803278688634,21.61,21.82,0.9717723276261031,34.02,34.23,0.6172839506172655,338.12,340.76,0.7807878859576441,180.61,180.18,-0.23808205525718776,10.8,11.58,7.222222222222216,28.92,28.8,-0.414937759336103,5.04,5.2,3.174603174603177,419.87,425.3,1.2932574368256857,46.07,45.87,-0.4341219882787125,1.64,1.68,2.4390243902439046,36.51,36.38,-0.35606683100519165,36.59,36.78,0.5192675594424644,27.96,28.29,1.1802575107296076,28.16,28.39,0.8167613636363652,202.0,202.47,0.2326732673267321,310.6072,313.0,0.7703620521353087,172.99,174.31,0.7630498872767172,24.42,24.81,1.5970515970515846,24.35,24.2,-0.6160164271047315,141.26,140.89,-0.26192835905422945,28.76,29.44,2.364394993045896,33.64,33.5,-0.416171224732463,19.98,20.16,0.9009009009008995,482.5,480.61,-0.3917098445595827,9.6258,9.58,-0.4758046084481274,53348,900,12.58,20.08,0.19,0.32
